author_first,voice_first,L_first,R_first,author_second,voice_second,L_second,R_second,result,validation
142c02939f6e861bc488025773897e5d,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f78a186883f87caa0cd1f1/ru.159b630e-7716-403d-abdf-3ab9657d24ab.wav,1031743,1191743,7fba70dbcb2aeee22bc314f0a6bfd91e,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203a552f66e602355113793/ru.b4968a07-1bb5-412e-90f2-43958e798a17.wav,1222439,1382439,1,False
24acd05cba36e69a0ae4a8fea7e8f1c8,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9faeeb0e1de55ae2bc547/ru.c9609b82-7dd5-44e0-91c5-4a1de4f0a60e.wav,669970,829970,573e0047173faab18e91870dbcb2c4ba,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203adfe8fb5a63569497e59/ru.b895aad5-88a8-4946-b164-96a6038b96e0.wav,1495698,1655698,1,False
24acd05cba36e69a0ae4a8fea7e8f1c8,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9faeeb0e1de55ae2bc547/ru.c9609b82-7dd5-44e0-91c5-4a1de4f0a60e.wav,669970,829970,fe7466c28f320f48064d6c5282ccb8e6,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa2ba3c63956136208f6fc/ru.242793e5-430c-4982-8ddc-3c02e7654d2e.wav,1853824,2013824,1,False
24acd05cba36e69a0ae4a8fea7e8f1c8,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9faeeb0e1de55ae2bc547/ru.c9609b82-7dd5-44e0-91c5-4a1de4f0a60e.wav,669970,829970,76a4dcde602684c31c436ec50096755d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203c633474dd04f93390751/ru.0c671a6c-2865-44fa-a7d2-ce842114b1da.wav,1102946,1262946,1,False
24acd05cba36e69a0ae4a8fea7e8f1c8,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9faeeb0e1de55ae2bc547/ru.c9609b82-7dd5-44e0-91c5-4a1de4f0a60e.wav,669970,829970,1617fa7e2de96b86555074c2e2e04439,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f776f9e6f0a56bac17ea01/ru.b57fa39e-6bd4-48fd-9d07-b8ed2e572564.wav,118224,278224,1,False
24acd05cba36e69a0ae4a8fea7e8f1c8,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9faeeb0e1de55ae2bc547/ru.c9609b82-7dd5-44e0-91c5-4a1de4f0a60e.wav,669970,829970,9c933847c86cd8ddb8cc63a87d764aaa,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6e4d3e30a0472b02ee738/ru.3a1733a8-7f9e-4722-b0b2-23b8d3534a17.wav,758328,918328,1,False
24acd05cba36e69a0ae4a8fea7e8f1c8,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9faeeb0e1de55ae2bc547/ru.c9609b82-7dd5-44e0-91c5-4a1de4f0a60e.wav,669970,829970,7e0c1e8e580c462d77e724678177f900,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6c9876883f87caa08f022/ru.5a7b73b0-6808-49ba-b316-366d62a68d87.mp3,686776,846776,1,False
24acd05cba36e69a0ae4a8fea7e8f1c8,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9faeeb0e1de55ae2bc547/ru.c9609b82-7dd5-44e0-91c5-4a1de4f0a60e.wav,669970,829970,8564be14945f58cb715f61c854cf5fc7,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff91026c3c991ae8dda678/ru.42ef12fc-fd6b-41b4-8f17-e8d232afda90.wav,220839,380839,1,False
24acd05cba36e69a0ae4a8fea7e8f1c8,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9faeeb0e1de55ae2bc547/ru.c9609b82-7dd5-44e0-91c5-4a1de4f0a60e.wav,669970,829970,9ac5b2f3ac92a5d7f873e40a5b85c790,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6d3922c49f976680cdc3a/ru.d48a756a-6f46-4618-950b-4e28f63c4ef2.mp3,1198708,1358708,1,False
24acd05cba36e69a0ae4a8fea7e8f1c8,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9faeeb0e1de55ae2bc547/ru.c9609b82-7dd5-44e0-91c5-4a1de4f0a60e.wav,669970,829970,bef31a4b49104b1222fbfaa0328183ff,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62032a74a6bbd7473a6329bc/ru.13d624bb-c8ea-4fa1-9d86-a3e4666ee418.m4a,1339434,1499434,1,False
24acd05cba36e69a0ae4a8fea7e8f1c8,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9faeeb0e1de55ae2bc547/ru.c9609b82-7dd5-44e0-91c5-4a1de4f0a60e.wav,669970,829970,7bea39239ec7d24a550a54c2ae891b2b,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7c163e5bac7474769c49e/ru.3576f6f5-7b43-4b59-9ac7-58170308c3f5.wav,1867551,2027551,1,False
24acd05cba36e69a0ae4a8fea7e8f1c8,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9faeeb0e1de55ae2bc547/ru.c9609b82-7dd5-44e0-91c5-4a1de4f0a60e.wav,669970,829970,56e0a2f8051007e4b7ae781221a425e1,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620392d9edf0bd60e43a999f/ru.b12aa0a2-fcb4-454e-b973-ca85120f149b.wav,831,160831,1,False
24acd05cba36e69a0ae4a8fea7e8f1c8,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9faeeb0e1de55ae2bc547/ru.c9609b82-7dd5-44e0-91c5-4a1de4f0a60e.wav,669970,829970,8507ce80e63eb3f3a7e0ab3a409f01fc,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620385d2357d3a3c8f1cf4cd/ru.529ba5a4-0fdd-4d7c-8996-19b856ae4f00.wav,99158,259158,1,False
24acd05cba36e69a0ae4a8fea7e8f1c8,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9faeeb0e1de55ae2bc547/ru.c9609b82-7dd5-44e0-91c5-4a1de4f0a60e.wav,669970,829970,7fba70dbcb2aeee22bc314f0a6bfd91e,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203a552f66e602355113793/ru.b4968a07-1bb5-412e-90f2-43958e798a17.wav,1222439,1382439,1,False
5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,1858181,2018181,573e0047173faab18e91870dbcb2c4ba,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203adfe8fb5a63569497e59/ru.b895aad5-88a8-4946-b164-96a6038b96e0.wav,1495698,1655698,1,False
5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,1858181,2018181,fe7466c28f320f48064d6c5282ccb8e6,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa2ba3c63956136208f6fc/ru.242793e5-430c-4982-8ddc-3c02e7654d2e.wav,1853824,2013824,1,False
5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,1858181,2018181,76a4dcde602684c31c436ec50096755d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203c633474dd04f93390751/ru.0c671a6c-2865-44fa-a7d2-ce842114b1da.wav,1102946,1262946,1,False
5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,1858181,2018181,1617fa7e2de96b86555074c2e2e04439,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f776f9e6f0a56bac17ea01/ru.b57fa39e-6bd4-48fd-9d07-b8ed2e572564.wav,118224,278224,1,False
5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,1858181,2018181,9c933847c86cd8ddb8cc63a87d764aaa,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6e4d3e30a0472b02ee738/ru.3a1733a8-7f9e-4722-b0b2-23b8d3534a17.wav,758328,918328,1,False
5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,1858181,2018181,7e0c1e8e580c462d77e724678177f900,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6c9876883f87caa08f022/ru.5a7b73b0-6808-49ba-b316-366d62a68d87.mp3,686776,846776,1,False
5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,1858181,2018181,8564be14945f58cb715f61c854cf5fc7,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff91026c3c991ae8dda678/ru.42ef12fc-fd6b-41b4-8f17-e8d232afda90.wav,220839,380839,1,False
5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,1858181,2018181,9ac5b2f3ac92a5d7f873e40a5b85c790,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6d3922c49f976680cdc3a/ru.d48a756a-6f46-4618-950b-4e28f63c4ef2.mp3,1198708,1358708,1,False
5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,1858181,2018181,bef31a4b49104b1222fbfaa0328183ff,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62032a74a6bbd7473a6329bc/ru.13d624bb-c8ea-4fa1-9d86-a3e4666ee418.m4a,1339434,1499434,1,False
5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,1858181,2018181,7bea39239ec7d24a550a54c2ae891b2b,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7c163e5bac7474769c49e/ru.3576f6f5-7b43-4b59-9ac7-58170308c3f5.wav,1867551,2027551,1,False
5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,1858181,2018181,56e0a2f8051007e4b7ae781221a425e1,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620392d9edf0bd60e43a999f/ru.b12aa0a2-fcb4-454e-b973-ca85120f149b.wav,831,160831,1,False
5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,1858181,2018181,8507ce80e63eb3f3a7e0ab3a409f01fc,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620385d2357d3a3c8f1cf4cd/ru.529ba5a4-0fdd-4d7c-8996-19b856ae4f00.wav,99158,259158,1,False
5e685b4b872cfb50fb82e5551247dc31,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ffa78b89d7190cb1d79ec5/ru.a928674d-5eb7-41c7-8fcc-526fee4610d7.wav,1858181,2018181,7fba70dbcb2aeee22bc314f0a6bfd91e,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203a552f66e602355113793/ru.b4968a07-1bb5-412e-90f2-43958e798a17.wav,1222439,1382439,1,False
df77fd8e30232459b7a2b03542ff115c,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7e96a31b218543e99b252/ru.aa18b9fe-5307-4eb8-bab9-729be24d7eba.wav,852714,1012714,573e0047173faab18e91870dbcb2c4ba,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203adfe8fb5a63569497e59/ru.b895aad5-88a8-4946-b164-96a6038b96e0.wav,1495698,1655698,1,False
df77fd8e30232459b7a2b03542ff115c,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7e96a31b218543e99b252/ru.aa18b9fe-5307-4eb8-bab9-729be24d7eba.wav,852714,1012714,fe7466c28f320f48064d6c5282ccb8e6,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa2ba3c63956136208f6fc/ru.242793e5-430c-4982-8ddc-3c02e7654d2e.wav,1853824,2013824,1,False
df77fd8e30232459b7a2b03542ff115c,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7e96a31b218543e99b252/ru.aa18b9fe-5307-4eb8-bab9-729be24d7eba.wav,852714,1012714,76a4dcde602684c31c436ec50096755d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203c633474dd04f93390751/ru.0c671a6c-2865-44fa-a7d2-ce842114b1da.wav,1102946,1262946,1,False
df77fd8e30232459b7a2b03542ff115c,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7e96a31b218543e99b252/ru.aa18b9fe-5307-4eb8-bab9-729be24d7eba.wav,852714,1012714,1617fa7e2de96b86555074c2e2e04439,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f776f9e6f0a56bac17ea01/ru.b57fa39e-6bd4-48fd-9d07-b8ed2e572564.wav,118224,278224,1,False
df77fd8e30232459b7a2b03542ff115c,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7e96a31b218543e99b252/ru.aa18b9fe-5307-4eb8-bab9-729be24d7eba.wav,852714,1012714,9c933847c86cd8ddb8cc63a87d764aaa,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6e4d3e30a0472b02ee738/ru.3a1733a8-7f9e-4722-b0b2-23b8d3534a17.wav,758328,918328,1,False
df77fd8e30232459b7a2b03542ff115c,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7e96a31b218543e99b252/ru.aa18b9fe-5307-4eb8-bab9-729be24d7eba.wav,852714,1012714,7e0c1e8e580c462d77e724678177f900,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6c9876883f87caa08f022/ru.5a7b73b0-6808-49ba-b316-366d62a68d87.mp3,686776,846776,1,False
df77fd8e30232459b7a2b03542ff115c,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7e96a31b218543e99b252/ru.aa18b9fe-5307-4eb8-bab9-729be24d7eba.wav,852714,1012714,8564be14945f58cb715f61c854cf5fc7,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff91026c3c991ae8dda678/ru.42ef12fc-fd6b-41b4-8f17-e8d232afda90.wav,220839,380839,1,False
df77fd8e30232459b7a2b03542ff115c,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7e96a31b218543e99b252/ru.aa18b9fe-5307-4eb8-bab9-729be24d7eba.wav,852714,1012714,9ac5b2f3ac92a5d7f873e40a5b85c790,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6d3922c49f976680cdc3a/ru.d48a756a-6f46-4618-950b-4e28f63c4ef2.mp3,1198708,1358708,1,False
df77fd8e30232459b7a2b03542ff115c,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7e96a31b218543e99b252/ru.aa18b9fe-5307-4eb8-bab9-729be24d7eba.wav,852714,1012714,bef31a4b49104b1222fbfaa0328183ff,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62032a74a6bbd7473a6329bc/ru.13d624bb-c8ea-4fa1-9d86-a3e4666ee418.m4a,1339434,1499434,1,False
df77fd8e30232459b7a2b03542ff115c,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7e96a31b218543e99b252/ru.aa18b9fe-5307-4eb8-bab9-729be24d7eba.wav,852714,1012714,7bea39239ec7d24a550a54c2ae891b2b,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7c163e5bac7474769c49e/ru.3576f6f5-7b43-4b59-9ac7-58170308c3f5.wav,1867551,2027551,1,False
df77fd8e30232459b7a2b03542ff115c,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7e96a31b218543e99b252/ru.aa18b9fe-5307-4eb8-bab9-729be24d7eba.wav,852714,1012714,56e0a2f8051007e4b7ae781221a425e1,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620392d9edf0bd60e43a999f/ru.b12aa0a2-fcb4-454e-b973-ca85120f149b.wav,831,160831,1,False
df77fd8e30232459b7a2b03542ff115c,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7e96a31b218543e99b252/ru.aa18b9fe-5307-4eb8-bab9-729be24d7eba.wav,852714,1012714,8507ce80e63eb3f3a7e0ab3a409f01fc,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620385d2357d3a3c8f1cf4cd/ru.529ba5a4-0fdd-4d7c-8996-19b856ae4f00.wav,99158,259158,1,False
df77fd8e30232459b7a2b03542ff115c,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7e96a31b218543e99b252/ru.aa18b9fe-5307-4eb8-bab9-729be24d7eba.wav,852714,1012714,7fba70dbcb2aeee22bc314f0a6bfd91e,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203a552f66e602355113793/ru.b4968a07-1bb5-412e-90f2-43958e798a17.wav,1222439,1382439,1,False
6fc74069dd0619a234432ddf4764e9e8,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620223b87fd4a01495311ef9/ru.4146154d-5c6f-4aab-99ad-1115bbd513ca.wav,1302508,1462508,573e0047173faab18e91870dbcb2c4ba,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203adfe8fb5a63569497e59/ru.b895aad5-88a8-4946-b164-96a6038b96e0.wav,1495698,1655698,1,False
6fc74069dd0619a234432ddf4764e9e8,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620223b87fd4a01495311ef9/ru.4146154d-5c6f-4aab-99ad-1115bbd513ca.wav,1302508,1462508,fe7466c28f320f48064d6c5282ccb8e6,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa2ba3c63956136208f6fc/ru.242793e5-430c-4982-8ddc-3c02e7654d2e.wav,1853824,2013824,1,False
6fc74069dd0619a234432ddf4764e9e8,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620223b87fd4a01495311ef9/ru.4146154d-5c6f-4aab-99ad-1115bbd513ca.wav,1302508,1462508,76a4dcde602684c31c436ec50096755d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203c633474dd04f93390751/ru.0c671a6c-2865-44fa-a7d2-ce842114b1da.wav,1102946,1262946,1,False
6fc74069dd0619a234432ddf4764e9e8,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620223b87fd4a01495311ef9/ru.4146154d-5c6f-4aab-99ad-1115bbd513ca.wav,1302508,1462508,1617fa7e2de96b86555074c2e2e04439,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f776f9e6f0a56bac17ea01/ru.b57fa39e-6bd4-48fd-9d07-b8ed2e572564.wav,118224,278224,1,False
6fc74069dd0619a234432ddf4764e9e8,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620223b87fd4a01495311ef9/ru.4146154d-5c6f-4aab-99ad-1115bbd513ca.wav,1302508,1462508,9c933847c86cd8ddb8cc63a87d764aaa,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6e4d3e30a0472b02ee738/ru.3a1733a8-7f9e-4722-b0b2-23b8d3534a17.wav,758328,918328,1,False
6fc74069dd0619a234432ddf4764e9e8,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620223b87fd4a01495311ef9/ru.4146154d-5c6f-4aab-99ad-1115bbd513ca.wav,1302508,1462508,7e0c1e8e580c462d77e724678177f900,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6c9876883f87caa08f022/ru.5a7b73b0-6808-49ba-b316-366d62a68d87.mp3,686776,846776,1,False
6fc74069dd0619a234432ddf4764e9e8,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620223b87fd4a01495311ef9/ru.4146154d-5c6f-4aab-99ad-1115bbd513ca.wav,1302508,1462508,8564be14945f58cb715f61c854cf5fc7,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff91026c3c991ae8dda678/ru.42ef12fc-fd6b-41b4-8f17-e8d232afda90.wav,220839,380839,1,False
6fc74069dd0619a234432ddf4764e9e8,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620223b87fd4a01495311ef9/ru.4146154d-5c6f-4aab-99ad-1115bbd513ca.wav,1302508,1462508,9ac5b2f3ac92a5d7f873e40a5b85c790,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6d3922c49f976680cdc3a/ru.d48a756a-6f46-4618-950b-4e28f63c4ef2.mp3,1198708,1358708,1,False
6fc74069dd0619a234432ddf4764e9e8,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620223b87fd4a01495311ef9/ru.4146154d-5c6f-4aab-99ad-1115bbd513ca.wav,1302508,1462508,bef31a4b49104b1222fbfaa0328183ff,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62032a74a6bbd7473a6329bc/ru.13d624bb-c8ea-4fa1-9d86-a3e4666ee418.m4a,1339434,1499434,1,False
6fc74069dd0619a234432ddf4764e9e8,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620223b87fd4a01495311ef9/ru.4146154d-5c6f-4aab-99ad-1115bbd513ca.wav,1302508,1462508,7bea39239ec7d24a550a54c2ae891b2b,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7c163e5bac7474769c49e/ru.3576f6f5-7b43-4b59-9ac7-58170308c3f5.wav,1867551,2027551,1,False
6fc74069dd0619a234432ddf4764e9e8,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620223b87fd4a01495311ef9/ru.4146154d-5c6f-4aab-99ad-1115bbd513ca.wav,1302508,1462508,56e0a2f8051007e4b7ae781221a425e1,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620392d9edf0bd60e43a999f/ru.b12aa0a2-fcb4-454e-b973-ca85120f149b.wav,831,160831,1,False
6fc74069dd0619a234432ddf4764e9e8,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620223b87fd4a01495311ef9/ru.4146154d-5c6f-4aab-99ad-1115bbd513ca.wav,1302508,1462508,8507ce80e63eb3f3a7e0ab3a409f01fc,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620385d2357d3a3c8f1cf4cd/ru.529ba5a4-0fdd-4d7c-8996-19b856ae4f00.wav,99158,259158,1,False
6fc74069dd0619a234432ddf4764e9e8,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620223b87fd4a01495311ef9/ru.4146154d-5c6f-4aab-99ad-1115bbd513ca.wav,1302508,1462508,7fba70dbcb2aeee22bc314f0a6bfd91e,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203a552f66e602355113793/ru.b4968a07-1bb5-412e-90f2-43958e798a17.wav,1222439,1382439,1,False
4f33f548213b5fac41e6f547483593a3,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62027298d07a844aec85d2ac/ru.6e5cb417-69fc-4a22-ab19-8d1ff49f7fcc.wav,1547542,1707542,573e0047173faab18e91870dbcb2c4ba,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203adfe8fb5a63569497e59/ru.b895aad5-88a8-4946-b164-96a6038b96e0.wav,1495698,1655698,1,False
4f33f548213b5fac41e6f547483593a3,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62027298d07a844aec85d2ac/ru.6e5cb417-69fc-4a22-ab19-8d1ff49f7fcc.wav,1547542,1707542,fe7466c28f320f48064d6c5282ccb8e6,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa2ba3c63956136208f6fc/ru.242793e5-430c-4982-8ddc-3c02e7654d2e.wav,1853824,2013824,1,False
4f33f548213b5fac41e6f547483593a3,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62027298d07a844aec85d2ac/ru.6e5cb417-69fc-4a22-ab19-8d1ff49f7fcc.wav,1547542,1707542,76a4dcde602684c31c436ec50096755d,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203c633474dd04f93390751/ru.0c671a6c-2865-44fa-a7d2-ce842114b1da.wav,1102946,1262946,1,False
4f33f548213b5fac41e6f547483593a3,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62027298d07a844aec85d2ac/ru.6e5cb417-69fc-4a22-ab19-8d1ff49f7fcc.wav,1547542,1707542,1617fa7e2de96b86555074c2e2e04439,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f776f9e6f0a56bac17ea01/ru.b57fa39e-6bd4-48fd-9d07-b8ed2e572564.wav,118224,278224,1,False
4f33f548213b5fac41e6f547483593a3,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62027298d07a844aec85d2ac/ru.6e5cb417-69fc-4a22-ab19-8d1ff49f7fcc.wav,1547542,1707542,9c933847c86cd8ddb8cc63a87d764aaa,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6e4d3e30a0472b02ee738/ru.3a1733a8-7f9e-4722-b0b2-23b8d3534a17.wav,758328,918328,1,False
4f33f548213b5fac41e6f547483593a3,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62027298d07a844aec85d2ac/ru.6e5cb417-69fc-4a22-ab19-8d1ff49f7fcc.wav,1547542,1707542,7e0c1e8e580c462d77e724678177f900,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6c9876883f87caa08f022/ru.5a7b73b0-6808-49ba-b316-366d62a68d87.mp3,686776,846776,1,False
4f33f548213b5fac41e6f547483593a3,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62027298d07a844aec85d2ac/ru.6e5cb417-69fc-4a22-ab19-8d1ff49f7fcc.wav,1547542,1707542,8564be14945f58cb715f61c854cf5fc7,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff91026c3c991ae8dda678/ru.42ef12fc-fd6b-41b4-8f17-e8d232afda90.wav,220839,380839,1,False
4f33f548213b5fac41e6f547483593a3,pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62027298d07a844aec85d2ac/ru.6e5cb417-69fc-4a22-ab19-8d1ff49f7fcc.wav,1547542,1707542,9ac5b2f3ac92a5d7f873e40a5b85c790,pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6d3922c49f976680cdc3a/ru.d48a756a-6f46-4618-950b-4e28f63c4ef2.mp3,1198708,1358708,1,False
